ONSTR|0.0
MF|0.0
GFVO|0.0
XCO|0.0
VTO|0.0
WB-BT|0.0
PMA|0.0
SBOL|0.0
SAO|0.0
NEMO|0.0
PTRANS|0.0
CARO|0.2040974292054667
UNITSONT|0.0
NEOMARK4|0.0
NIGO|0.0
OBOE-SBC|0.0
ORTHO|0.0
REPO|0.0
FLOPO|0.0
BSAO|0.0
VSO|0.0
HC|0.0
OMIM|0.0
VANDF|0.0
INO|0.0
MAMO|0.0
CSSO|0.0
EP|0.0
SSO|0.0
ATO|0.0
UBERON|0.0
MFOEM|0.0
ACGT-MO|0.0
TOK|0.0
MIXS|0.0
MFO|0.0
ELIG|0.0
STATO|0.0
CHMO|0.0
ECO|0.0
PDO|0.0
DOCCC|0.0
CPT|0.8372163529116099
ONL-DP|0.0
SYN|0.0
SEP|0.0
EHDAA2|0.0
AEO|0.0
PIERO|0.0
ORDO|0.0
RETO|0.0
IAO|0.2040974292054667
ADW|0.0
OPE|0.0
KISAO|0.0789556634374879
DINTO|0.0
NPO|0.12514176576797878
PVONTO|0.0
HP|0.3666587463719482
CTX|0.0
RXNO|0.0
BSPO|0.0
ABA-AMB|0.0
MIRO|0.0
BNO|0.0
GRO-CPD|0.0
TM-MER|0.0
CO-WHEAT|0.0
NIC|0.5802237068390607
DIAGONT|0.0
SWEET|0.0
SNPO|0.0
CTONT|0.0
ATMO|0.0
PORO|0.0
FMA|0.0
SYMP|0.0
CBO|0.0
NMOSP|0.0
TEDDY|0.0
CPTH|0.0
CARELEX|0.0
HPIO|0.0
BAO|0.23686699031246372
MA|0.0
RNPRIO|0.0
CPRO|0.0
ICPS|0.3353979350582966
suicideo|0.0
NIFCELL|0.0
CHEMBIO|0.0
TAO|0.0
VSAO|0.0
OBI_BCGO|0.0
WB-LS|0.0
DCO|0.0
PROPREO|0.0
PCO|0.0
SOPHARM|0.0
MEDLINEPLUS|0.0
HOM|0.0
NDFRT|0.3666587463719482
OOEVV|0.0
NCCO|0.0
PHYLONT|0.0
GO-EXT|0.0
QIBO|0.0
SO|0.0
OBI|0.28305309264295464
GCO|0.0
PDQ|0.0
FB-BT|0.0
IFAR|0.0
GO|1.0
BFO|0.38356511243700514
MHC|0.0
DRON|0.0
ONL-MSA|0.0
BOF|0.0
SDO|0.0
NATPRO|0.0
ICPC|0.6117637068809358
NBO|0.0
PEDTERM|0.0
DDANAT|0.0
JERM|0.0
PECO|0.0
DERMO|0.0
PHENX|0.0
SNMI|0.6981536377109362
ECG|0.0
PO|0.3467983361435341
